ID_Firm_Location,Link_Investor_Name_ID_floc,Date_Begin_floc,Date_End_floc,Link_FirmLoc_ID,link_note_item_id_firm_locat_note,Link_Data Source ID (Firm Loca - source),Remarks_floc,Date entered_floc,LastModified_floc,UpdatedBy_floc,x Link_Geo_Focus_Type ID,x Link_investor_profile_SC_type ID
465,17274,,,18,,,,"01/27/23 00:00:00",,,,
466,3925,,,18,,,,"01/27/23 00:00:00",,,,
467,4327,,,21,,,,"01/27/23 00:00:00",,,,
468,21137,,,45,,,,"01/27/23 00:00:00",,,,
469,8488,,,18,,,,"01/27/23 00:00:00",,,,
470,3827,,,38,,,,"01/27/23 00:00:00",,,,
471,16347,,,18,,,,"01/27/23 00:00:00",,,,
472,5828,,,18,,,,"01/27/23 00:00:00",,,,
473,16092,,,18,,,,"01/27/23 00:00:00",,,,
474,24452,,,19,,,,"01/27/23 00:00:00",,,,
475,21441,,,45,,,,"01/27/23 00:00:00",,,,
476,4552,,,39,,,,"01/27/23 00:00:00",,,,
477,19923,,,45,,,,"01/27/23 00:00:00",,,,
478,9038,,,3,,,,"01/27/23 00:00:00",,,,
479,5525,,,23,,,,"01/27/23 00:00:00",,,,
480,22650,,,23,,,,"01/27/23 00:00:00",,,,
481,8960,,,23,,,,"01/27/23 00:00:00",,,,
482,8309,,,23,,,,"01/27/23 00:00:00",,,,
483,14597,,,23,,,,"01/27/23 00:00:00",,,,
484,25374,,,45,,,,"01/27/23 00:00:00",,,,
485,6378,,,23,,,,"01/27/23 00:00:00",,,,
486,4136,,,23,,,,"01/27/23 00:00:00",,,,
487,5533,,,23,,,,"01/27/23 00:00:00",,,,
488,5764,,,23,,,,"01/27/23 00:00:00",,,,
489,3583,,,23,,,,"01/27/23 00:00:00",,,,
490,3968,,,23,,,,"01/27/23 00:00:00",,,,
491,3882,,,23,,,,"01/27/23 00:00:00",,,,
492,16576,,,23,,,,"01/27/23 00:00:00",,,,
493,2326,,,23,,,,"01/27/23 00:00:00",,,,
494,14729,,,18,,,,"01/27/23 00:00:00",,,,
495,21619,,,45,,,,"01/27/23 00:00:00",,,,
496,5437,,,38,,,,"01/27/23 00:00:00",,,,
497,19376,,,54,,,,"01/27/23 00:00:00",,,,
498,24300,,,38,,,,"01/27/23 00:00:00",,,,
499,7538,,,38,,,,"01/27/23 00:00:00",,,,
500,5716,,,45,,,,"01/27/23 00:00:00",,,,
501,7274,,,38,,,,"01/27/23 00:00:00",,,,
502,20447,,,3,,,,"01/27/23 00:00:00",,,,
503,8976,,,9,,,,"01/27/23 00:00:00",,,,
504,4292,,,18,,,,"01/27/23 00:00:00",,,,
505,20114,,,29,,,,"01/27/23 00:00:00",,,,
506,10936,,,47,,,,"01/27/23 00:00:00",,,,
507,5332,,,23,,,,"01/27/23 00:00:00",,,,
508,10919,,,38,,,,"01/27/23 00:00:00",,,,
509,18757,,,18,,,,"01/27/23 00:00:00",,,,
510,9162,,,17,,,,"01/27/23 00:00:00",,,,
511,20111,,,45,,,,"01/27/23 00:00:00",,,,
512,19134,,,18,,,,"01/27/23 00:00:00",,,,
513,6896,,,18,,,,"01/27/23 00:00:00",,,,
514,19230,,,21,,,,"01/27/23 00:00:00",,,,
515,24031,,,53,,,,"01/27/23 00:00:00",,,,
516,7962,,,45,,,,"01/27/23 00:00:00",,,,
517,4120,,,68,,,,"01/27/23 00:00:00",,,,
518,6883,,,75,,,,"01/27/23 00:00:00",,,,
519,22659,,,54,,,,"01/27/23 00:00:00",,,,
520,14680,,,56,,,,"01/27/23 00:00:00",,,,
521,20996,,,45,,,,"01/27/23 00:00:00",,,,
522,21069,,,12,,,,"01/27/23 00:00:00",,,,
523,21580,,,45,,,,"01/27/23 00:00:00",,,,
524,16639,,,54,,,,"01/27/23 00:00:00",,,,
525,24175,,,45,,,,"01/27/23 00:00:00",,,,
526,20357,,,3,,,,"01/27/23 00:00:00",,,,
527,3049,,,54,,,,"01/27/23 00:00:00",,,,
528,24356,,,3,,,,"01/27/23 00:00:00",,,,
529,21593,,,3,,,,"01/27/23 00:00:00",,,,
530,20094,,,54,,,,"01/27/23 00:00:00",,,,
531,23665,,,76,,,,"01/27/23 00:00:00",,,,
532,22871,,,54,,,,"01/27/23 00:00:00",,,,
533,2785,,,56,,,,"01/27/23 00:00:00",,,,
534,5730,,,38,,,,"01/27/23 00:00:00",,,,
535,6816,,,45,,,,"01/27/23 00:00:00",,,,
536,21738,,,54,,,,"01/27/23 00:00:00",,,,
537,17819,,,18,,,,"01/27/23 00:00:00",,,,
538,3967,,,23,,,,"01/27/23 00:00:00",,,,
539,6654,,,54,,,,"01/27/23 00:00:00",,,,
540,8260,,,38,,,,"01/27/23 00:00:00",,,,
541,16551,,,18,,,,"01/27/23 00:00:00",,,,
542,15311,,,18,,,,"01/27/23 00:00:00",,,,
543,4213,,,18,,,,"01/27/23 00:00:00",,,,
544,16211,,,18,,,,"01/27/23 00:00:00",,,,
545,18549,,,18,,,,"01/27/23 00:00:00",,,,
546,17064,,,18,,,,"01/27/23 00:00:00",,,,
547,2446,,,54,,,,"01/27/23 00:00:00",,,,
548,19436,,,18,,,,"01/27/23 00:00:00",,,,
549,15312,,,45,,,,"01/27/23 00:00:00",,,,
550,21068,,,12,,,,"01/27/23 00:00:00",,,,
551,15015,,,54,,,,"01/27/23 00:00:00",,,,
552,20031,,,54,,,,"01/27/23 00:00:00",,,,
553,6419,,,54,,,,"01/27/23 00:00:00",,,,
554,22872,,,54,,,,"01/27/23 00:00:00",,,,
555,21985,,,54,,,,"01/27/23 00:00:00",,,,
556,19385,,,54,,,,"01/27/23 00:00:00",,,,
557,22698,,,54,,,,"01/27/23 00:00:00",,,,
558,7216,,,54,,,,"01/27/23 00:00:00",,,,
559,5645,,,38,,,,"01/27/23 00:00:00",,,,
560,16424,,,38,,,,"01/27/23 00:00:00",,,,
561,6940,,,38,,,,"01/27/23 00:00:00",,,,
562,8813,,,38,,,,"01/27/23 00:00:00",,,,
563,5206,,,38,,,,"01/27/23 00:00:00",,,,
564,22122,,,3,,,,"01/27/23 00:00:00",,,,
565,4554,,,56,,,,"01/27/23 00:00:00",,,,
566,7294,,,38,,,,"01/27/23 00:00:00",,,,
567,4171,,,18,,,,"01/27/23 00:00:00",,,,
568,4095,,,18,,,,"01/27/23 00:00:00",,,,
569,21442,,,45,,,,"01/27/23 00:00:00",,,,
570,21351,,,54,,,,"01/27/23 00:00:00",,,,
571,2295,,,23,,,,"01/27/23 00:00:00",,,,
572,3349,,,23,,,,"01/27/23 00:00:00",,,,
573,19384,,,18,,,,"01/27/23 00:00:00",,,,
574,23019,,,45,,,,"01/27/23 00:00:00",,,,
575,20669,,,45,,,,"01/27/23 00:00:00",,,,
576,4316,,,54,,,,"01/27/23 00:00:00",,,,
577,20728,,,3,,,,"01/27/23 00:00:00",,,,
578,4632,,,54,,,,"01/27/23 00:00:00",,,,
579,22128,,,54,,,,"01/27/23 00:00:00",,,,
580,6655,,,54,,,,"01/27/23 00:00:00",,,,
581,21115,,,54,,,,"01/27/23 00:00:00",,,,
582,4560,,,54,,,,"01/27/23 00:00:00",,,,
583,8682,,,17,,,,"01/27/23 00:00:00",,,,
584,5733,,,54,,,,"01/27/23 00:00:00",,,,
585,16155,,,54,,,,"01/27/23 00:00:00",,,,
586,7081,,,3,,,,"01/27/23 00:00:00",,,,
587,9026,,,34,,,,"01/27/23 00:00:00",,,,
588,4633,,,54,,,,"01/27/23 00:00:00",,,,
589,19696,,,3,,,,"01/27/23 00:00:00",,,,
590,17182,,,34,,,,"01/27/23 00:00:00",,,,
591,18011,,,38,,,,"01/27/23 00:00:00",,,,
592,3610,,,56,,,,"01/27/23 00:00:00",,,,
593,4039,,,54,,,,"01/27/23 00:00:00",,,,
594,8805,,,56,,,,"01/27/23 00:00:00",,,,
595,6813,,,54,,,,"01/27/23 00:00:00",,,,
596,17050,,,54,,,,"01/27/23 00:00:00",,,,
597,15821,,,54,,,,"01/27/23 00:00:00",,,,
598,23021,,,45,,,,"01/27/23 00:00:00",,,,
599,19924,,,54,,,,"01/27/23 00:00:00",,,,
600,22539,,,3,,,,"01/27/23 00:00:00",,,,
601,15214,,,38,,,,"01/27/23 00:00:00",,,,
602,8432,,,54,,,,"01/27/23 00:00:00",,,,
603,6811,,,54,,,,"01/27/23 00:00:00",,,,
604,20355,,,3,,,,"01/27/23 00:00:00",,,,
605,21227,,,3,,,,"01/27/23 00:00:00",,,,
606,3156,,,38,,,,"01/27/23 00:00:00",,,,
607,8448,,,48,,,,"01/27/23 00:00:00",,,,
608,3944,,,52,,,,"01/27/23 00:00:00",,,,
609,5714,,,45,,,,"01/27/23 00:00:00",,,,
610,4559,,,54,,,,"01/27/23 00:00:00",,,,
611,8954,,,23,,,,"01/27/23 00:00:00",,,,
612,4047,,,23,,,,"01/27/23 00:00:00",,,,
613,7741,,,54,,,,"01/27/23 00:00:00",,,,
614,3317,,,54,,,,"01/27/23 00:00:00",,,,
615,17306,,,38,,,,"01/27/23 00:00:00",,,,
616,8287,,,54,,,,"01/27/23 00:00:00",,,,
617,23569,,,34,,,,"01/27/23 00:00:00",,,,
618,20444,,,3,,,,"01/27/23 00:00:00",,,,
619,4056,,,18,,,,"01/27/23 00:00:00",,,,
620,6292,,,18,,,,"01/27/23 00:00:00",,,,
621,20343,,,3,,,,"01/27/23 00:00:00",,,,
622,6473,,,38,,,,"01/27/23 00:00:00",,,,
623,6490,,,18,,,,"01/27/23 00:00:00",,,,
624,24950,,,54,,,,"01/27/23 00:00:00",,,,
625,16336,,,18,,,,"01/27/23 00:00:00",,,,
626,4425,,,18,,,,"01/27/23 00:00:00",,,,
627,7283,,,54,,,,"01/27/23 00:00:00",,,,
628,24844,,,54,,,,"01/27/23 00:00:00",,,,
629,15868,,,18,,,,"01/27/23 00:00:00",,,,
630,6307,,,18,,,,"01/27/23 00:00:00",,,,
631,17015,,,54,,,,"01/27/23 00:00:00",,,,
632,18782,,,18,,,,"01/27/23 00:00:00",,,,
633,6112,,,23,,,,"01/27/23 00:00:00",,,,
634,16802,,,38,,,,"01/27/23 00:00:00",,,,
635,16376,,,23,,,,"01/27/23 00:00:00",,,,
636,2445,,,54,,,,"01/27/23 00:00:00",,,,
637,8282,,,23,,,,"01/27/23 00:00:00",,,,
638,25053,,,23,,,,"01/27/23 00:00:00",,,,
639,4149,,,23,,,,"01/27/23 00:00:00",,,,
640,5534,,,23,,,,"01/27/23 00:00:00",,,,
641,3194,,,23,,,,"01/27/23 00:00:00",,,,
642,5735,,,38,,,,"01/27/23 00:00:00",,,,
643,20113,,,45,,,,"01/27/23 00:00:00",,,,
644,23307,,,45,,,,"01/27/23 00:00:00",,,,
645,7518,,,23,,,,"01/27/23 00:00:00",,,,
646,3877,,,23,,,,"01/27/23 00:00:00",,,,
647,19812,,,45,,,,"01/27/23 00:00:00",,,,
648,3880,,,23,,,,"01/27/23 00:00:00",,,,
649,19676,,,23,,,,"01/27/23 00:00:00",,,,
650,21989,,,18,,,,"01/27/23 00:00:00",,,,
651,10927,,,18,,,,"01/27/23 00:00:00",,,,
652,4220,,,19,,,,"01/27/23 00:00:00",,,,
653,5737,,,17,,,,"01/27/23 00:00:00",,,,
654,4112,,,52,,,,"01/27/23 00:00:00",,,,
655,21349,,,54,,,,"01/27/23 00:00:00",,,,
656,19473,,,12,,,,"01/27/23 00:00:00",,,,
657,20088,,,54,,,,"01/27/23 00:00:00",,,,
658,24845,,,3,,,,"01/27/23 00:00:00",,,,
659,16774,,,18,,,,"01/27/23 00:00:00",,,,
660,5098,,,38,,,,"01/27/23 00:00:00",,,,
661,21991,,,18,,,,"01/27/23 00:00:00",,,,
662,16763,,,18,,,,"01/27/23 00:00:00",,,,
663,25232,,,18,,,,"01/27/23 00:00:00",,,,
664,23212,,,47,,,,"01/27/23 00:00:00",,,,
665,11028,,,46,,,,"01/27/23 00:00:00",,,,
666,7241,,,54,,,,"01/27/23 00:00:00",,,,
667,18652,,,18,,,,"01/27/23 00:00:00",,,,
668,9070,,,18,,,,"01/27/23 00:00:00",,,,
669,24178,,,45,,,,"01/27/23 00:00:00",,,,
670,5478,,,23,,,,"01/27/23 00:00:00",,,,
671,17288,,,18,,,,"01/27/23 00:00:00",,,,
672,6072,,,23,,,,"01/27/23 00:00:00",,,,
673,6211,,,23,,,,"01/27/23 00:00:00",,,,
674,4427,,,45,,,,"01/27/23 00:00:00",,,,
675,8308,,,23,,,,"01/27/23 00:00:00",,,,
676,22941,,,23,,,,"01/27/23 00:00:00",,,,
677,4620,,,23,,,,"01/27/23 00:00:00",,,,
678,5613,,,23,,,,"01/27/23 00:00:00",,,,
679,22946,,,23,,,,"01/27/23 00:00:00",,,,
680,4121,,,23,,,,"01/27/23 00:00:00",,,,
681,6208,,,23,,,,"01/27/23 00:00:00",,,,
682,17278,,,18,,,,"01/27/23 00:00:00",,,,
683,5741,,,18,,,,"01/27/23 00:00:00",,,,
684,15822,,,18,,,,"01/27/23 00:00:00",,,,
685,18555,,,18,,,,"01/27/23 00:00:00",,,,
686,18548,,,18,,,,"01/27/23 00:00:00",,,,
687,18666,,,18,,,,"01/27/23 00:00:00",,,,
688,17283,,,18,,,,"01/27/23 00:00:00",,,,
689,19022,,,18,,,,"01/27/23 00:00:00",,,,
690,19021,,,18,,,,"01/27/23 00:00:00",,,,
691,17839,,,18,,,,"01/27/23 00:00:00",,,,
692,4315,,,18,,,,"01/27/23 00:00:00",,,,
693,2840,,,18,,,,"01/27/23 00:00:00",,,,
694,2904,,,18,,,,"01/27/23 00:00:00",,,,
695,16579,,,23,,,,"01/27/23 00:00:00",,,,
696,5749,,,45,,,,"01/27/23 00:00:00",,,,
697,5736,,,54,,,,"01/27/23 00:00:00",,,,
698,3750,,,45,,,,"01/27/23 00:00:00",,,,
699,21287,,,54,,,,"01/27/23 00:00:00",,,,
700,2277,,,3,,,,"01/27/23 00:00:00",,,,
701,20486,,,3,,,,"01/27/23 00:00:00",,,,
702,8336,,,18,,,,"01/27/23 00:00:00",,,,
703,19085,,,18,,,,"01/27/23 00:00:00",,,,
704,18648,,,18,,,,"01/27/23 00:00:00",,,,
705,22167,,,38,,,,"01/27/23 00:00:00",,,,
706,7463,,,13,,,,"01/27/23 00:00:00",,,,
707,22514,,,3,,,,"01/27/23 00:00:00",,,,
708,4555,,,38,,,,"01/27/23 00:00:00",,,,
709,24007,,,3,,,,"01/27/23 00:00:00",,,,
710,2215,,,18,,,,"01/27/23 00:00:00",,,,
711,18540,,,54,,,,"01/27/23 00:00:00",,,,
712,9447,,,3,,,,"01/27/23 00:00:00",,,,
713,23476,,,45,,,,"01/27/23 00:00:00",,,,
714,6953,,,45,,,,"01/27/23 00:00:00",,,,
715,16815,,,54,,,,"01/27/23 00:00:00",,,,
716,7874,,,18,,,,"01/27/23 00:00:00",,,,
717,21735,,,54,,,,"01/27/23 00:00:00",,,,
718,8049,,,38,,,,"01/27/23 00:00:00",,,,
719,6475,,,38,,,,"01/27/23 00:00:00",,,,
720,9008,,,38,,,,"01/27/23 00:00:00",,,,
721,3161,,,38,,,,"01/27/23 00:00:00",,,,
722,5168,,,38,,,,"01/27/23 00:00:00",,,,
723,5825,,,17,,,,"01/27/23 00:00:00",,,,
724,17526,,,38,,,,"01/27/23 00:00:00",,,,
725,5715,,,45,,,,"01/27/23 00:00:00",,,,
726,5907,,,19,,,,"01/27/23 00:00:00",,,,
727,2665,,,39,,,,"01/27/23 00:00:00",,,,
728,5935,,,38,,,,"01/27/23 00:00:00",,,,
729,3154,,,38,,,,"01/27/23 00:00:00",,,,
730,22533,,,38,,,,"01/27/23 00:00:00",,,,
731,24014,,,45,,,,"01/27/23 00:00:00",,,,
732,18315,,,38,,,,"01/27/23 00:00:00",,,,
733,4924,,,54,,,,"01/27/23 00:00:00",,,,
734,16817,,,54,,,,"01/27/23 00:00:00",,,,
735,7247,,,38,,,,"01/27/23 00:00:00",,,,
736,12548,,,3,,,,"01/27/23 00:00:00",,,,
737,23874,,,51,,,,"01/27/23 00:00:00",,,,
738,22508,,,3,,,,"01/27/23 00:00:00",,,,
739,21445,,,45,,,,"01/27/23 00:00:00",,,,
740,21067,,,12,,,,"01/27/23 00:00:00",,,,
741,3129,,,54,,,,"01/27/23 00:00:00",,,,
742,15181,,,38,,,,"01/27/23 00:00:00",,,,
743,15182,,,38,,,,"01/27/23 00:00:00",,,,
744,2533,,,18,,,,"01/27/23 00:00:00",,,,
745,19019,,,18,,,,"01/27/23 00:00:00",,,,
746,4357,,,39,,,,"01/27/23 00:00:00",,,,
747,19322,,,54,,,,"01/27/23 00:00:00",,,,
748,8184,,,18,,,,"01/27/23 00:00:00",,,,
749,23463,,,18,,,,"01/27/23 00:00:00",,,,
750,8808,,,23,,,,"01/27/23 00:00:00",,,,
751,4812,,,23,,,,"01/27/23 00:00:00",,,,
752,15940,,,23,,,,"01/27/23 00:00:00",,,,
753,4635,,,3,,,,"01/27/23 00:00:00",,,,
754,5134,,,23,,,,"01/27/23 00:00:00",,,,
755,6096,,,23,,,,"01/27/23 00:00:00",,,,
756,16988,,,38,,,,"01/27/23 00:00:00",,,,
757,22280,,,18,,,,"01/27/23 00:00:00",,,,
758,7054,,,18,,,,"01/27/23 00:00:00",,,,
759,17533,,,18,,,,"01/27/23 00:00:00",,,,
760,4573,,,18,,,,"01/27/23 00:00:00",,,,
761,3567,,,18,,,,"01/27/23 00:00:00",,,,
762,9281,,,18,,,,"01/27/23 00:00:00",,,,
763,2905,,,18,,,,"01/27/23 00:00:00",,,,
764,2844,,,18,,,,"01/27/23 00:00:00",,,,
765,18653,,,18,,,,"01/27/23 00:00:00",,,,
766,9235,,,54,,,,"01/27/23 00:00:00",,,,
767,19321,,,54,,,,"01/27/23 00:00:00",,,,
768,20524,,,45,,,,"01/27/23 00:00:00",,,,
769,19811,,,45,,,,"01/27/23 00:00:00",,,,
770,25217,,,19,,,,"01/27/23 00:00:00",,,,
771,14912,,,54,,,,"01/27/23 00:00:00",,,,
772,15073,,,54,,,,"01/27/23 00:00:00",,,,
773,21070,,,12,,,,"01/27/23 00:00:00",,,,
774,23760,,,3,,,,"01/27/23 00:00:00",,,,
775,8975,,,50,,,,"01/27/23 00:00:00",,,,
776,6414,,,23,,,,"01/27/23 00:00:00",,,,
777,3881,,,23,,,,"01/27/23 00:00:00",,,,
778,5363,,,23,,,,"01/27/23 00:00:00",,,,
779,22646,,,23,,,,"01/27/23 00:00:00",,,,
780,6027,,,23,,,,"01/27/23 00:00:00",,,,
781,7126,,,23,,,,"01/27/23 00:00:00",,,,
782,3199,,,23,,,,"01/27/23 00:00:00",,,,
783,19393,,,18,,,,"01/27/23 00:00:00",,,,
784,17073,,,54,,,,"01/27/23 00:00:00",,,,
785,9039,,,3,,,,"01/27/23 00:00:00",,,,
786,19246,,,54,,,,"01/27/23 00:00:00",,,,
787,16816,,,56,,,,"01/27/23 00:00:00",,,,
788,20528,,,45,,,,"01/27/23 00:00:00",,,,
789,21733,,,56,,,,"01/27/23 00:00:00",,,,
790,21225,,,3,,,,"01/27/23 00:00:00",,,,
791,24154,,,29,,,,"01/27/23 00:00:00",,,,
792,3346,,,89,,,,"01/27/23 00:00:00",,,,
793,19819,,,15,,,,"01/27/23 00:00:00",,,,
794,4098,,,18,,,,"01/27/23 00:00:00",,,,
795,6354,,,18,,,,"01/27/23 00:00:00",,,,
796,6074,,,18,,,,"01/27/23 00:00:00",,,,
797,21984,,,18,,,,"01/27/23 00:00:00",,,,
798,3249,,,18,,,,"01/27/23 00:00:00",,,,
799,22685,,,3,,,,"01/27/23 00:00:00",,,,
800,24846,,,56,,,,"01/27/23 00:00:00",,,,
801,6954,,,45,,,,"01/27/23 00:00:00",,,,
802,6583,,,38,,,,"01/27/23 00:00:00",,,,
803,19818,,,16,,,,"01/27/23 00:00:00",,,,
804,11032,,,54,,,,"01/27/23 00:00:00",,,,
805,4072,,,54,,,,"01/27/23 00:00:00",,,,
806,12684,,,3,,,,"01/27/23 00:00:00",,,,
807,24347,,,45,,,,"01/27/23 00:00:00",,,,
808,21513,,,3,,,,"01/27/23 00:00:00",,,,
809,10926,,,3,,,,"01/27/23 00:00:00",,,,
810,20109,,,45,,,,"01/27/23 00:00:00",,,,
811,20523,,,45,,,,"01/27/23 00:00:00",,,,
812,8981,,,54,,,,"01/27/23 00:00:00",,,,
813,6810,,,54,,,,"01/27/23 00:00:00",,,,
814,23478,,,45,,,,"01/27/23 00:00:00",,,,
815,5356,,,19,,,,"01/27/23 00:00:00",,,,
816,19985,,,38,,,,"01/27/23 00:00:00",,,,
817,5225,,,19,,,,"01/27/23 00:00:00",,,,
818,15017,,,56,,,,"01/27/23 00:00:00",,,,
819,7763,,,21,,,,"01/27/23 00:00:00",,,,
820,24157,,,54,,,,"01/27/23 00:00:00",,,,
821,2280,,,3,,,,"01/27/23 00:00:00",,,,
822,23099,,,45,,,,"01/27/23 00:00:00",,,,
823,15605,,,23,,,,"01/27/23 00:00:00",,,,
824,6507,,,84,,,,"01/27/23 00:00:00",,,,
825,17736,,,38,,,,"01/27/23 00:00:00",,,,
826,19677,,,23,,,,"01/27/23 00:00:00",,,,
827,4349,,,45,,,,"01/27/23 00:00:00",,,,
828,22281,,,18,,,,"01/27/23 00:00:00",,,,
829,4817,,,23,,,,"01/27/23 00:00:00",,,,
830,3195,,,54,,,,"01/27/23 00:00:00",,,,
831,6491,,,18,,,,"01/27/23 00:00:00",,,,
832,19192,,,56,,,,"01/27/23 00:00:00",,,,
833,3089,,,18,,,,"01/27/23 00:00:00",,,,
834,23020,,,45,,,,"01/27/23 00:00:00",,,,
835,4844,,,18,,,,"01/27/23 00:00:00",,,,
836,4245,,,56,,,,"01/27/23 00:00:00",,,,
837,16596,,,18,,,,"01/27/23 00:00:00",,,,
838,5331,,,23,,,,"01/27/23 00:00:00",,,,
839,18425,,,23,,,,"01/27/23 00:00:00",,,,
840,4122,,,23,,,,"01/27/23 00:00:00",,,,
841,22888,,,38,,,,"01/27/23 00:00:00",,,,
842,15726,,,38,,,,"01/27/23 00:00:00",,,,
843,15848,,,38,,,,"01/27/23 00:00:00",,,,
844,24537,,,38,,,,"01/27/23 00:00:00",,,,
845,5628,,,18,,,,"01/27/23 00:00:00",,,,
846,18173,,,54,,,,"01/27/23 00:00:00",,,,
847,17821,,,18,,,,"01/27/23 00:00:00",,,,
848,16360,,,18,,,,"01/27/23 00:00:00",,,,
849,15362,,,86,,,,"01/27/23 00:00:00",,,,
850,23667,,,45,,,,"01/27/23 00:00:00",,,,
851,20356,,,3,,,,"01/27/23 00:00:00",,,,
852,17822,,,18,,,,"01/27/23 00:00:00",,,,
853,4390,,,18,,,,"01/27/23 00:00:00",,,,
854,16914,,,18,,,,"01/27/23 00:00:00",,,,
855,17551,,,18,,,,"01/27/23 00:00:00",,,,
856,4815,,,23,,,,"01/27/23 00:00:00",,,,
857,17447,,,50,,,,"01/27/23 00:00:00",,,,
858,6713,,,18,,,,"01/27/23 00:00:00",,,,
859,18246,,,18,,,,"01/27/23 00:00:00",,,,
860,5710,,,23,,,,"01/27/23 00:00:00",,,,
861,5759,,,23,,,,"01/27/23 00:00:00",,,,
862,5270,,,3,,,,"01/27/23 00:00:00",,,,
863,16577,,,23,,,,"01/27/23 00:00:00",,,,
864,16819,,,18,,,,"01/27/23 00:00:00",,,,
865,18545,,,18,,,,"01/27/23 00:00:00",,,,
866,4140,,,23,,,,"01/27/23 00:00:00",,,,
867,24847,,,3,,,,"01/27/23 00:00:00",,,,
868,4556,,,54,,,,"01/27/23 00:00:00",,,,
869,18639,,,18,,,,"01/27/23 00:00:00",,,,
870,4363,,,18,,,,"01/27/23 00:00:00",,,,
871,17273,,,18,,,,"01/27/23 00:00:00",,,,
872,2843,,,56,,,,"01/27/23 00:00:00",,,,
873,7035,,,18,,,,"01/27/23 00:00:00",,,,
874,24848,,,3,,,,"01/27/23 00:00:00",,,,
875,21987,,,3,,,,"01/27/23 00:00:00",,,,
876,17066,,,54,,,,"01/27/23 00:00:00",,,,
877,7080,,,3,,,,"01/27/23 00:00:00",,,,
878,24016,,,45,,,,"01/27/23 00:00:00",,,,
879,16761,,,18,,,,"01/27/23 00:00:00",,,,
880,20297,,,3,,,,"01/27/23 00:00:00",,,,
881,15018,,,54,,,,"01/27/23 00:00:00",,,,
882,14452,,,3,,,,"01/27/23 00:00:00",,,,
883,20112,,,45,,,,"01/27/23 00:00:00",,,,
884,17823,,,18,,,,"01/27/23 00:00:00",,,,
885,25230,,,18,,,,"01/27/23 00:00:00",,,,
886,17420,,,18,,,,"01/27/23 00:00:00",,,,
887,4154,,,18,,,,"01/27/23 00:00:00",,,,
888,4365,,,18,,,,"01/27/23 00:00:00",,,,
889,16293,,,18,,,,"01/27/23 00:00:00",,,,
890,5731,,,38,,,,"01/27/23 00:00:00",,,,
891,21575,,,54,,,,"01/27/23 00:00:00",,,,
892,6306,,,18,,,,"01/27/23 00:00:00",,,,
893,19451,,,45,,,,"01/27/23 00:00:00",,,,
894,16093,,,18,,,,"01/27/23 00:00:00",,,,
895,2847,,,18,,,,"01/27/23 00:00:00",,,,
896,16295,,,18,,,,"01/27/23 00:00:00",,,,
897,16368,,,18,,,,"01/27/23 00:00:00",,,,
898,6899,,,18,,,,"01/27/23 00:00:00",,,,
899,17271,,,18,,,,"01/27/23 00:00:00",,,,
900,5990,,,54,,,,"01/27/23 00:00:00",,,,
901,8698,,,23,,,,"01/27/23 00:00:00",,,,
902,5137,,,23,,,,"01/27/23 00:00:00",,,,
903,3196,,,23,,,,"01/27/23 00:00:00",,,,
904,8482,,,23,,,,"01/27/23 00:00:00",,,,
905,15134,,,23,,,,"01/27/23 00:00:00",,,,
906,5530,,,23,,,,"01/27/23 00:00:00",,,,
907,24006,,,45,,,,"01/27/23 00:00:00",,,,
908,21732,,,54,,,,"01/27/23 00:00:00",,,,
909,21750,,,54,,,,"01/27/23 00:00:00",,,,
910,2697,,,15,,,,"01/27/23 00:00:00",,,,
911,6237,,,45,,,,"01/27/23 00:00:00",,,,
912,18810,,,21,,,,"01/27/23 00:00:00",,,,
913,23306,,,3,,,,"01/27/23 00:00:00",,,,
914,21135,,,45,,,,"01/27/23 00:00:00",,,,
915,6212,,,23,,,,"01/27/23 00:00:00",,,,
916,5616,,,23,,,,"01/27/23 00:00:00",,,,
917,18420,,,23,,,,"01/27/23 00:00:00",,,,
918,7462,,,54,,,,"01/27/23 00:00:00",,,,
919,16909,,,18,,,,"01/27/23 00:00:00",,,,
920,2513,,,18,,,,"01/27/23 00:00:00",,,,
921,10521,,,18,,,,"01/27/23 00:00:00",,,,
922,16474,,,18,,,,"01/27/23 00:00:00",,,,
923,17824,,,18,,,,"01/27/23 00:00:00",,,,
924,7357,,,19,,,,"01/27/23 00:00:00",,,,
925,16724,,,18,,,,"01/27/23 00:00:00",,,,
926,7104,,,18,,,,"01/27/23 00:00:00",,,,
927,8328,,,18,,,,"01/27/23 00:00:00",,,,
928,4634,,,18,,,,"01/27/23 00:00:00",,,,
929,14728,,,18,,,,"01/27/23 00:00:00",,,,
930,16582,,,18,,,,"01/27/23 00:00:00",,,,
931,18340,,,18,,,,"01/27/23 00:00:00",,,,
932,21990,,,55,,,,"01/27/23 00:00:00",,,,
933,8196,,,18,,,,"01/27/23 00:00:00",,,,
934,9237,,,18,,,,"01/27/23 00:00:00",,,,
935,25027,,,54,,,,"01/27/23 00:00:00",,,,
936,22493,,,3,,,,"01/27/23 00:00:00",,,,
937,6399,,,45,,,,"01/27/23 00:00:00",,,,
938,9019,,,19,,,,"01/27/23 00:00:00",,,,
939,4630,,,54,,,,"01/27/23 00:00:00",,,,
940,9101,,,54,,,,"01/27/23 00:00:00",,,,
941,3177,,,54,,,,"01/27/23 00:00:00",,,,
