ID,Identification,Company,Company (Chinese),Displayed Investee Name (English),Link Investor ID (Investee for InvesteeRcd),Displayed Investee Name verification status (20110801),Address 1,Address 2,City,State / Province,Zip / Postal Code,(Old 20110803) Country,Link_Country ID (Investee Location),Registered Address,Address (in Local Language exclude English),E-mail Address,Web site,Tel1_Country_Code,Tel1,Fax1_Country_Code,Fax1,Listing Status,Stock Code,Listed Stock Exchange,Listed Country,Listed Date,Delisted,Delisted Date,Link_Industry ID,Link_Tech_cate_ID_investee,Link_artificial_intelligence_cate_ID_investee,Link_semiconductor_cate_ID_investee,Link_battery_cate_ID_investee,Link_electric_vehicle_cate_ID_investee,Link_real_asset_cate_ID_investee,Link_healthcare_cate_ID_investee,Link_SRI Focus ID,Remarks,Link_Year ID (Investee established year),Link_Month ID (Investee established month),Background,APER-Include in Stock Watch?,Controlling Stake?,Internet related?,Ecommerce,(Old 20111122) Internet related,Infrastructure Deal?,(Old 20111122) Infrastructure Deal,Filing Section,First Day Closing Price,APER-Include in Stock Watch,Document Scanning Date,Date entered_Firm,LastModified_Firm,UpdatedBy_Firm,(Old moved 20110421) Real Estate Deal?
9389,,"Kangda International Environmental Co Ltd","康達國際環保有限公司","Kangda International Environmental Co Ltd",,,"No. 72 Avenue of Stars","High-Tech Park, North New Zone","Chongqing",,,,38,,,,"http://www.kangdaep.com",,,,,"Private-to-public","6136.HK","Hong Kong Stock Exchange","Hong Kong","20140704",0,,142,,,,,,,,11,,22,14,"We are the leading privately-owned company for investing in and operating wastewater treatment facilities in China with the largest total daily wastewater treatment capacity in operation among privately-owned wastewater investment and operation service providers in China as at 31 December 2013, according to Frost & Sullivan. Since 2000, privately-owned companies have gradually gained market share in the PRC wastewater treatment industry, which is currently dominated by state-owned enterprises. As at 31 December 2013, we accounted for approximately 1.0% of the municipal wastewater treatment market in China in terms of daily treatment capacity in operation according to Frost & Sullivan. We offer our customers customised and integrated wastewater treatment solutions and services mainly through service concession arrangements under BOT and TOT models.",0,0,0,0,0,1,0,,,,,"07/03/14 00:00:00","07/03/14 10:02:56","tng",0
10967,,"Acuon Capital Corp (formerly KT Capital Corp)",,"Acuon Capital Corp (formerly KT Capital Corp)",,,,,,,,,47,,"(06158) 서울시 강남구 삼성로 511 12층(삼성동, 골든타워)",,"www.ktcapital.co.kr","82","(02) 1577-5511",,,"Unlisted",,,,,0,,16,,,,,,,,,"Aug 2015: JC Flowers acquires 83.59% = 23.1 million shares from KT Corp",32,19,"offers specialized financing services such as lease financing, installment financing, investment finance, and corporate financing for telecommunication businesses in South Korea.",0,0,0,0,0,0,0,,,,,"10/16/15 00:00:00","05/15/19 10:55:01","jma",0
12381,,"Daloong Enterprises Limited (Operated by COFCO)","達隆企業有限公司","Daloong Enterprises Limited",,,,,,,,,38,,,,,,,,,"Unlisted",,,,,0,,18,,,,,,,,,"Incorporated to be the controlling shareholder of COFCO Poultry, a discontiued operation of COFCO Meat Investment Co Ltd.
Has the same PE investors as COFCO Meat Investment Co Ltd. Therefore, assume the name of PE Fund to be the same as the latter.
Source of the deal: IPO prospectus of COFCO Meat Investment Co Ltd.",41,16,"Daloong Enterprises Limited (達隆企業有限公司), a limited
liability company incorporated in the BVI on September 30, is the controling shareholder of COFCO Poultry.",0,0,0,0,0,0,0,,,,,"10/31/16 00:00:00","10/31/16 11:46:46","dsin",0
11469,,"Horizon Robotics","北京地平線機器人技術研發有限公司","Horizon Robotics",5017,,"Block A, Building 2, Zhongguancun Integrated Circuit Design Park (IC-Park)","No. 9 Fenghao East Road, Haidian District","Beijing",,,,38,,,"mkt@horizon.ai","https://cn.horizon.ai/index.html","86","10 8345 2666",,,"Private-to-public","9660.HK",,,"20241024",0,,56,20,,4,,,,,,"Mar 2021: Fund size estimation 
US$722.5 mil x 0.9 / 15 = US$43.35",41,13,"Horizo​​n Robotics ，由前百度深度學習研究院( IDL )創始人余凱創辦，致力於人工智能領域的創新。公司的願景是定義機器人時代的“大腦引擎”，讓生活更便捷、更有趣、更安全。

公司總部在北京，在深圳設有子公司，團隊具有軟件和硬件兼備的研發和產品能力；並已成功完成由多家全球著名投資機構——晨興、高瓴、紅杉、金沙江等鼎力支持的種子輪融資。

Horizo​​n Robotics 要做的產品，是人工智能的解決方案。我們的解決方案將處理器（ ARM/GPU/FPGA/ASIC )，外設硬件設備（鏡頭，麥克風等），軟件（操作系統和APIs )以及雲和大數據服務集成起來，讓世界上所有的設備(例如家電、汽車和玩具), 具有從感知、交互、理解到決策的智能。",0,0,1,0,0,0,0,,,,,"03/08/16 00:00:00","12/18/24 15:01:47","vlee",0
8240,,"PT Cardig Aero Services Tbk",,"PT Cardig Aero Services Tbk",,,"Menara Cardig, Lantai 3, Jl. Protokol Halim Perdanakusuma",,"Jakarta",,"13650",,19,,,,"www.pt-cas.com","62","21 8087 7676","62","21 8088 5001","Listed","CASS","Indonesia Stock Exchange","Indonesia","20111205",0,,116,,,,,,,,,"1st (2011 Dec): Baring invested in the company though Puncak Cemerlang B.V. (bought 792,420,800 shares) and Bintang Nusantara Ltd (bought 76,800,000 shares) on 5 Dec 2011.  The deal size is estimated based on the closing share price of Cardig Aero Services on 5 Dec 2011 at IDR395.",10,1,"PT Cardig Aero Services Tbk, also known as PT CAS, is a leading Aviation and Food service provider that has been in operation through one of its subsidiaries since the opening of Soekarno Hatta International Airport in 1984. PT CAS currently owns five subsidiaries that provide a wide range of services across Aviation Support and Food Solutions.",0,0,0,0,0,0,0,,,"Dead",,,"02/26/14 19:43:06","rleung",0
15025,,"IGT Solutions Pvt Ltd (formerly InterGlobe Technologies)",,"IGT Solutions Pvt Ltd (formerly InterGlobe Technologies)",21574,,"Echelon Building, Plot No. 49,Sector-32",,"Gurugram","Haryana","122 001",,18,,,"mktg@interglobetechnologies.com","www.interglobetechnologies.com","91","124 458 7000",,,"Unlisted",,,,,0,,117,,,,,,,,,"InterGlobe Technologies rename to IGT Solutions Pvt Ltd on 30 Mar 2019.

2nd : Baring Private Equity Asia is understood to be raising around $650-700 million through a syndicated debt facility to fund its two recent investments in India in what could be a continuation of sponsor financing trend in India. No amounts have been specified on how much debt is allocated for the financing of the deals in Straive & IGT Solutions.",24,1,"InterGlobe Technologies (IGT) is a IT & BPM services provider committed to deliver innovation and business excellence across the entire spectrum of Travel, Transportation and Hospitality domain.

The company offers integrated IT-BPM services comprising of Application Development and Maintenance, Mobility, Testing, Analytics, Contact Center Services, Back Office Services and Consulting Services to the Travel industry worldwide.

IGT is part of InterGlobe Enterprises (IGE), one of India’s largest travel conglomerates",0,0,0,0,0,0,0,,,,,"07/19/18 00:00:00","06/30/22 13:50:30","jkhaw",0
9430,,"China Shengmu Organic Milk Ltd","中國聖牧有機奶業有限公司","China Shengmu Organic Milk Ltd",,,"Food Industry Park, Deng Kou County",,"Bayannur City","Inner Mongolia Autonomous Region",,,38,,,,"http://www.youjimilk.com",,,,,"Private-to-public","1432.HK","Hong Kong Stock Exchange","Hong Kong","20140715",0,,18,,,,,,,,,,35,17,"Shengmu is the largest organic dairy company in China and the only vertically integrated organic
dairy company in China that meets E.U. organic standards, according to the F&S Report. We had a
54.2% market share in China based on 2013 organic raw milk production volume, according to the
F&S Report. Together with our associate, Shengmu Forage, our unique vertically integrated
“grass-to-glass” organic (“全程有機”) production model covers the entire dairy industry value chain,
meeting E.U. organic standards for all major stages of the dairy production process: forage growing,
dairy farming to produce raw milk, and processing to produce high-end liquid milk products.
According to the F&S Report, we are a major producer of organic liquid milk with a market share of
25.3% in terms of retail sales value of organic liquid milk in China in 2013. In addition, we are also
among the top eight producers of premium non-organic raw milk (which refers to the raw milk that
meets certain nutrition and safety standards) in China with a market share of 2.6% based on 2013
production volume, according to the F&S Report.",0,0,0,0,0,0,0,,"2.38",,,"07/15/14 00:00:00","07/15/14 16:12:26","tng",0
7236,,"Magic Holdings International Ltd","美即控股國際有限公司","Magic Holdings International Ltd",,"Updated by other person","Room 1501-1504 Tianyi Plaza","644 Tongfu East Road","Guangzhou",,"510 220",,38,"Cricket Square Hutchins Drive PO Box 2681 Grand Cayman KY1-1111 Cayman Islands",,,"www.magicholdings.co","86 20","3424 9365","86 20","3435 1986","Listed","1633.hk","The Stock Exchange of Hong Kong","Hong Kong","20100924",0,,92,,,,,,,,,,,,"Magic Holdings International Limited (“Magic Holdings” or the “Company”) is a skincare brand enterprise which concerns female beauty and health. We are principally engaged in the research and development, manufacture and sales and marketing of facial masks and other skincare products including MG brand in China.
美即控股國際有限公司（「美即控股」或「本公司」），是一家致力於女性美麗與健康的護膚品品牌企業。本公司主要在中國從事面膜及其它護膚品品牌開發、生產、市場推廣及銷售，擁有“mg美即”等多個護膚品品牌。",0,0,0,0,0,0,0,,"4.53",,,,"07/11/12 19:32:13","database",0
11382,,"Halla Cement  (formerly Lafarge Halla Cement Corp)",,"Halla Cement  (formerly Lafarge Halla Cement Corp)",,,"225 Sangye-gil","Okgye-myeon","Gangneung",,"210-834",,47,,,,"www.hallacement.co.kr","82","3 3530 1000","82","3 3530 1237","Unlisted",,,,,0,,25,,,,,,,,,"1st: According to media reports, the transaction size is 630 billion won, of which a private equity fund managed by Glenwood Private Equity is investing 400 billion won, Baring Private Equity Asia is investing 180 billion won, and the remaining 50 billion won through corporate finance funding. It is also reported that Korea Teachers' Credit Union is investing 200 billion won in the private equity fund set up be Glenwood Private Equity.",24,,"Halla Cement produces and sells cement in South Korea. The company’s products include Portland cement; slag cement; clinker, which is a form of semi-processed cement; and other aggregates. It is also involved in the mine development business. The company was founded in 1998 and is headquartered in Gangneung, South Korea. Lafarge Halla Cement Corporation operates as a subsidiary of Lafarge S.A.",0,0,0,0,0,0,0,,,,,"02/12/16 00:00:00","05/04/16 11:11:14","rtang",0
8383,,"Logen Co Ltd (Logen Logistics)",,"Logen Co Ltd",,,,,,,,,47,,,,"www.ilogen.com",,,,,"Unlisted",,,,,0,,132,,,,,,,,,"Nov 2010: Mirae Asset private equity acquired 71.4% from Eugene Group for 58.8 billion won and 28.6% from HTIC Fund for 21.2 billion won",,,,0,0,0,0,0,0,0,,,,,,"09/27/16 16:43:40","vip",0
13831,,"Wall Street English",,"Wall Street English",,,,,,,,,38,,,,"www.wallstreetenglish.com",,,,,"Unlisted",,,,,0,,111,,,,,,,,,"2017 Nov (confirmed deal) - Baring PE Asia and Citic Capital Holdings agreed to buy from Pearson
20210108 DS: as of 2017 the company has 79 corporate-owned centres (largely in China) and 321 franchised centres around the world. Hence, we take China as the headquarter",219,,"have over 400 learning centers located in 27 countries in Africa, Asia, Europe, Latin America, and the Middle East. 

It provides premium spoken English training for adults through a proprietary learning model combining web-based content, class-based instruction and digital and printed learning materials.

Utilizing both company-owned and franchised centers, Wall Street English has provided instruction to over 3 million people with a current enrollment of over 180,000 students.

 Wall Street English is owned by Pearson, the world’s largest education company.

Headquarters:  USA (according to LinkedIn)",0,0,0,0,0,0,0,,,,,"09/28/17 00:00:00","01/08/21 13:12:35","dsin",0
10970,,"Klook Travel Technology Ltd","客路旅遊科技有限公司","Klook Travel Technology Ltd",22435,,"A325, 3/F, Oxford Factory Building, 42-46 Wang Lung Street",,"Tsuen Wan",,,,17,,"香港新界荃灣橫龍街42-46號牛津工業大廈3樓A325室","support@klook.com","www.klook.com","852","3462 6208",,,"Unlisted",,,,,0,,77,11,,,,,,,,"1 (Oct 2015): Klook Travel received US1.5 million seed ivnestment round by Xiaoguang Wu, who is Tenent's sensor executive vice president in 1st June 2015.",40,16,"We're your one-stop shop for booking amazing travel experiences online and on mobile.
You've booked your flight, then your hotel, so what's next?
There are endless options for things to do at a destination and itineraries you could plan.

Our mission at Klook is to seek out only the best activities, presented to you on our beautiful website and app.
And to top it off,
we'll always guarantee the best prices with our exclusive insider deals.

The world is out there, and it's",0,0,1,1,0,0,0,,,,,"10/19/15 00:00:00","12/15/23 15:37:32","vlee",0
